,index,filename,label,class_encoding,hebrew,weights,prediction,predicted_letter,raw_pred_B,raw_pred_C,raw_pred_D,raw_pred_F,raw_pred_I,raw_pred_L,raw_pred_M,raw_pred_N,raw_pred_R,raw_pred_S,raw_pred_T,raw_pred_W,raw_pred_Z
85,344,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T2.jpg,T,[10],ת,1.0,3,F,0.015553598,0.0014359129,0.20744811,0.5036339,0.06592276,0.0048711374,0.0044880626,0.035255145,0.0070286714,0.04590106,0.02630499,0.061801977,0.02035471
86,313,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S13.jpeg,S,[9],ס,1.0,4,I,0.012503456,0.00027652652,0.15885241,0.0025063655,0.50528854,0.0025093998,0.0003442815,0.040289745,0.00062895415,0.11982448,0.025137056,0.0026300538,0.12920874
87,89,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D1.jpeg,D,[2],ו,1.0,2,D,0.0042253537,0.018924305,0.46700853,0.013995239,0.064387344,0.19993927,0.001020541,0.004230928,0.19437623,0.0019513592,0.0015753753,0.009057534,0.019308034
88,412,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z4.jpeg,Z,[12],ז,1.0,8,R,0.012690976,0.0061337226,0.21014404,0.022723416,0.11027863,0.13860898,0.0124867875,0.030075284,0.22316754,0.056979526,0.062907025,0.00464496,0.10915911
89,403,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z19.jpg,Z,[12],ז,1.0,2,D,0.0032606244,0.0004094057,0.8204709,0.07009432,0.034153547,0.0036675746,2.9932442e-05,0.00466643,0.00419241,0.00016441099,0.0004419851,0.03970499,0.01874336
90,92,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D10.jpg,D,[2],ו,1.0,0,B,0.5644448,0.0004932251,0.036596864,0.047138352,0.098171145,0.01732741,0.028142806,0.055664223,0.0046322085,0.02840408,0.010410788,0.10647592,0.0020981347
91,232,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M22.jpg,M,[6],מ,1.0,4,I,0.10765303,0.0009612498,0.046853226,0.12881027,0.40137312,0.0024012884,0.06376052,0.070228755,0.020528048,0.07086715,0.023083925,0.04875967,0.0147197675
92,214,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L9.jpeg,L,[5],ל,1.0,5,L,0.0041135405,0.021988336,0.07072049,0.024857558,0.014709956,0.75513697,0.0013941298,0.0018469185,0.04478937,8.199435e-05,0.00025012504,0.055739783,0.0043708202
93,418,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z7.jpeg,Z,[12],ז,1.0,2,D,0.0007881133,0.00022729514,0.67586225,0.009512074,0.05761684,0.033389248,2.1369287e-05,0.0021080358,0.001319404,0.0013753548,0.00053626543,0.01279326,0.20445053
94,6,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\M_test.jpg,M,[6],מ,,6,M,0.006534058,6.250387e-05,0.00016384645,0.00031900464,0.0005329664,1.7785844e-05,0.6131505,0.37484515,0.000120674726,0.0034558412,0.0007277499,2.5926742e-05,4.393273e-05
95,267,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N6.jpeg,N,[7],נ,1.0,7,N,0.03515405,0.004367461,0.18176123,0.06810971,0.12648281,0.0054188487,0.16566715,0.20701683,0.006810326,0.15896347,0.02242172,0.0017508805,0.01607558
96,199,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L2.jpg,L,[5],ל,1.0,5,L,0.016173502,0.0016613855,0.02947431,0.011036381,0.013730781,0.87518036,0.0015829742,0.0040001627,0.00015098558,0.009445918,0.027276225,0.008742001,0.001545025
97,78,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C40.jpeg,C,[1],כ,1.0,5,L,0.0013304594,0.118010476,0.16741593,0.052665442,0.008070802,0.5923518,0.00026667616,0.0018738495,0.0063342797,0.013408671,0.00029887393,0.00078696857,0.03718577
98,265,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N5.jpeg,N,[7],נ,1.0,4,I,0.009920013,2.1770571e-05,0.009846223,0.005307742,0.42507315,0.00026617752,0.018511623,0.045111395,0.00022452723,0.23082787,0.243816,0.00068126014,0.010392208
99,154,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F8.jpg,F,[3],ט,1.0,4,I,0.029703133,0.005524473,0.16088624,0.0069596227,0.5201818,0.044857584,0.029152438,0.03625965,0.0027836259,0.070510164,0.03299755,0.023155443,0.03702827
100,352,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T4.jpg,T,[10],ת,1.0,11,W,0.16251399,0.0003680958,0.09917512,0.059838444,0.09151855,0.013260647,0.032190315,0.008865121,0.0017840202,0.014974913,0.13326453,0.37621328,0.0060329605
101,272,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N9.jpeg,N,[7],נ,1.0,11,W,0.10551689,0.0014026087,0.06904888,0.13321665,0.034137588,0.0027333547,0.014170652,0.05708664,0.0012112461,0.018930092,0.23128356,0.31700638,0.014255478
102,186,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L11.jpeg,L,[5],ל,1.0,2,D,0.05526998,0.005431605,0.33341175,0.010425554,0.25505343,0.2503549,0.0014435883,0.014519245,0.0003892946,0.005194884,0.03601461,0.024206098,0.008285048
103,384,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W4.jpg,W,[11],ש,1.0,11,W,0.1082061,0.0006025821,0.06896678,0.086803585,0.04899647,0.0551423,0.05450825,0.003749522,0.0029659523,0.00037692624,0.006825451,0.5626985,0.00015752607
104,263,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N4.jpeg,N,[7],נ,1.0,4,I,0.058723226,0.00044468875,0.023021486,0.04120465,0.32140332,0.035933856,0.114642374,0.027765576,0.002475605,0.010961673,0.18831214,0.16198233,0.013129085
105,116,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D26.jpg,D,[2],ו,1.0,4,I,0.054676514,0.0008626277,0.23025145,0.2322147,0.29356164,0.0058375504,0.0051869806,0.010497014,0.016196478,0.0010332644,0.0005294796,0.14764164,0.0015106539
106,362,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W10.jpeg,W,[11],ש,1.0,11,W,0.07666753,0.004746657,0.156468,0.10075313,0.04994157,0.047795333,0.00072341546,0.0043128184,0.0015842823,0.0037207545,0.03303978,0.5180972,0.0021495114
107,389,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W7.jpg,W,[11],ש,1.0,0,B,0.5949082,0.0009571202,0.024968494,0.017891966,0.16568504,0.0018884635,0.12089478,0.024346216,0.0035834466,0.013689172,0.011736547,0.018910369,0.0005402075
108,359,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T8.jpg,T,[10],ת,1.0,11,W,0.017394597,0.00018547612,0.029311322,0.06508848,0.1330709,0.00061626226,0.13338451,0.014393786,0.00014574426,0.02591184,0.19989522,0.376841,0.003760849
109,286,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R18.jpg,R,[8],ר,1.0,2,D,0.02594152,0.0055467742,0.21382499,0.014087961,0.16864456,0.0059771086,0.002362124,0.07145114,0.010607783,0.13376965,0.05780541,0.1417606,0.1482204
110,233,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M23.jpg,M,[6],מ,1.0,4,I,0.021970842,4.3057553e-05,0.009179048,0.013643223,0.44613197,5.9578353e-05,0.31820714,0.049802113,0.00021704439,0.026538821,0.015601219,0.09774843,0.00085758965
111,240,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M5.jpeg,M,[6],מ,1.0,10,T,0.051859524,0.00015269895,0.007266226,0.08804531,0.24099329,0.00504537,0.02760066,0.023518937,0.005095349,0.06832552,0.4362945,0.02823283,0.017569853
112,98,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D14.jpeg,D,[2],ו,1.0,11,W,0.010204029,0.0022981938,0.2987963,0.06898294,0.11613734,0.07034888,0.033752825,0.034553513,0.0032015555,0.0038306827,0.012806171,0.30559424,0.039493367
113,229,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M2.jpg,M,[6],מ,1.0,10,T,0.025917571,0.0003466428,0.013288082,0.028847672,0.09637261,0.0065125064,0.21641558,0.043000445,0.00011182938,0.033326935,0.32682398,0.20599777,0.0030383554
114,394,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z10.jpg,Z,[12],ז,1.0,4,I,0.003552383,0.0005450344,0.027299076,0.0020564746,0.5811184,0.0002866058,0.0035826478,0.02001141,0.0036301129,0.12933034,0.005336038,0.00080987305,0.22244166
115,355,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T6.jpeg,T,[10],ת,1.0,10,T,0.027181556,0.00037024144,0.04173116,0.010228946,0.36147967,0.012232111,0.033777338,0.0543198,0.0042661238,0.05489786,0.36966798,0.007510561,0.022336677
116,218,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M10.jpeg,M,[6],מ,1.0,2,D,0.08541471,0.005800699,0.4559193,0.05260623,0.11693549,0.0023883246,0.009784359,0.07970179,0.002323796,0.012221827,0.089611605,0.0665861,0.020705737
117,129,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F10.jpg,F,[3],ט,1.0,5,L,0.0021618477,0.0009285324,0.08087348,0.050914787,0.1376781,0.6210548,0.00017075757,0.0012579489,0.005900861,0.00038503003,0.0016694433,0.09160396,0.005400405
118,101,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D16.jpeg,D,[2],ו,1.0,4,I,0.0646148,0.0005051578,0.06699259,0.005387181,0.7159621,0.023434993,0.0009812128,0.0064589013,0.019903798,0.059897423,0.010028907,0.0039911,0.021841863
119,342,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T17.jpg,T,[10],ת,1.0,9,S,0.0066963015,9.0077694e-05,0.017087437,0.027083397,0.25058854,0.0013389403,0.00465915,0.10045988,0.0007830711,0.553402,0.021611251,0.00089682377,0.015303058
120,140,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F20.jpg,F,[3],ט,1.0,4,I,0.0010905818,0.00010932793,0.009071505,0.0006524485,0.8796576,0.0837121,0.0002540562,0.0040019304,0.00094463927,0.00079089793,0.0017634339,0.014849447,0.003101966
121,206,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L4.jpg,L,[5],ל,1.0,5,L,0.065497324,0.018321112,0.07927256,0.13238741,0.10339645,0.2319329,0.07853539,0.12326634,0.0031655682,0.030152474,0.049426686,0.06706118,0.017584689
122,53,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C10.jpg,C,[1],כ,1.0,2,D,0.021652078,0.30479172,0.48149925,0.022911847,0.002976262,0.12194533,0.007248593,0.0026926936,0.0065047047,0.00016145862,0.00019698981,0.021064911,0.0063541904
123,213,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L8.jpg,L,[5],ל,1.0,5,L,0.0039101453,0.013946501,0.07836427,0.024152203,0.21034917,0.46991608,0.0016717784,0.08521168,0.0050765425,0.02898956,0.01119987,0.04007256,0.027139602
124,124,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D8.jpeg,D,[2],ו,1.0,2,D,0.013326615,0.00042758713,0.30734497,0.066696756,0.13433044,0.009298724,0.01248354,0.22698075,0.037980676,0.00988216,0.0064157816,0.16847886,0.0063532004
125,196,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L18.jpg,L,[5],ל,1.0,3,F,0.0087730205,0.004590301,0.12448758,0.43644112,0.0323003,0.18914817,0.002159813,0.029445352,0.00036745841,0.010679466,0.002397714,0.15788579,0.0013239969
126,71,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C31.jpeg,C,[1],כ,1.0,1,C,0.009574997,0.4100344,0.14272399,0.028177332,0.0029367032,0.34303123,0.0034307616,0.02266893,0.002331609,0.004804525,0.00235865,0.017718332,0.01020859
127,374,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W2.jpeg,W,[11],ש,1.0,11,W,0.017129088,0.00027682396,0.07399597,0.0089620175,0.037946686,0.013078358,0.001287478,0.0009744111,0.004308019,0.0001676088,0.0007445257,0.8402084,0.0009206268
128,357,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T7.jpg,T,[10],ת,1.0,10,T,0.012588329,0.00018043372,0.11084715,0.03172051,0.15773149,0.0006687031,0.18666396,0.122112244,0.00066655676,0.046051394,0.18902975,0.14056839,0.0011711653
129,110,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D20.jpg,D,[2],ו,1.0,2,D,0.012973651,0.00083010463,0.38694954,0.024024043,0.37254402,0.023459332,0.000423208,0.024269603,0.033662852,0.0054725837,0.007195953,0.09697503,0.011220096
130,305,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R8.jpg,R,[8],ר,1.0,2,D,0.025853775,0.010015286,0.44296682,0.27262995,0.02212878,0.018468216,0.004453027,0.026439968,0.02614633,0.0003338678,0.00081889954,0.1456961,0.004048998
131,382,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W3.jpg,W,[11],ש,1.0,2,D,0.10873456,0.0023123748,0.31170282,0.16393934,0.081457034,0.04603925,0.013619034,0.0042827674,0.017454226,0.0009181945,0.0018318827,0.24709523,0.0006133243
132,182,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I9.jpg,I,[4],י,1.0,4,I,0.0057139467,5.4061944e-05,0.14712039,0.0019019473,0.67832935,0.0036706245,0.0021830732,0.017827755,0.06264894,0.021863455,0.03032291,0.0070697158,0.021293873
133,189,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L13.jpeg,L,[5],ל,1.0,11,W,0.019445693,0.0008032277,0.0399278,0.09058221,0.034901384,0.11157032,0.0020898008,0.010654264,0.00037622996,0.00076665357,0.031485688,0.6554307,0.001966184
134,58,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C16.jpg,C,[1],כ,1.0,1,C,0.0015281449,0.4521709,0.20279443,0.20228271,0.034945726,0.045766354,0.0004962272,0.0051088617,0.0031944166,0.0045841066,0.0042780824,0.0040991935,0.038750824
135,340,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T15.jpg,T,[10],ת,1.0,7,N,0.02575364,9.656257e-05,0.0027462966,0.024580766,0.05323294,0.00067461084,0.069636665,0.5892875,0.0003891789,0.19446209,0.03213527,0.0033170776,0.0036874136
136,377,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W21.jpg,W,[11],ש,1.0,4,I,0.05552372,0.0017095084,0.17163642,0.07605818,0.34759682,0.008242214,0.0008988434,0.0028219617,0.0035996982,0.0017044684,0.003443088,0.32513627,0.0016287636
137,111,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D21.jpg,D,[2],ו,1.0,4,I,0.04141147,0.0005980648,0.2761453,0.05474834,0.32128835,0.008891641,0.0008100434,0.041046962,0.07513649,0.0062506148,0.0063487045,0.15796188,0.009362149
138,345,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T20.jpg,T,[10],ת,1.0,10,T,0.013178002,6.9227176e-06,0.14613372,0.07940181,0.10881975,0.0067228596,0.0071867206,0.05913936,0.00024028702,0.06890261,0.44596905,0.03677467,0.027524233
139,131,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F12.jpg,F,[3],ט,1.0,11,W,0.026122771,8.8987974e-05,0.03428614,0.11294116,0.08518269,0.13270964,0.0009189953,0.0015467509,0.00053470646,0.0041983305,0.028096788,0.5707029,0.0026701258
140,195,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L17.jpg,L,[5],ל,1.0,3,F,0.009176581,0.0064827115,0.11302337,0.48509187,0.02295562,0.09253398,0.0028497148,0.034915708,0.00051263254,0.025622834,0.0033297613,0.19651182,0.006993481
141,328,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S5.jpeg,S,[9],ס,1.0,4,I,0.11472786,0.00022440076,0.01710814,0.12581497,0.3128646,0.0023192985,0.020397637,0.062425494,0.008157297,0.17245463,0.13386264,0.021719387,0.007923628
142,188,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L12.jpg,L,[5],ל,1.0,5,L,0.00023622303,0.0047788364,0.0037815876,0.0029132746,0.014153555,0.96223974,1.4169164e-05,0.0016893018,0.00013195514,0.007340467,0.00030802446,0.0005108949,0.0019018443
143,235,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M25.jpg,M,[6],מ,1.0,6,M,0.028013863,0.00012771931,0.006553969,0.0049866172,0.08270939,2.2692913e-05,0.5897737,0.18524462,7.303236e-05,0.06811763,0.013936484,0.018102432,0.0023378525
144,416,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z6.jpeg,Z,[12],ז,1.0,2,D,0.016427616,0.004834681,0.63531446,0.032820515,0.04466838,0.019776467,0.017888697,0.052115932,0.03496358,0.0046629286,0.0018784149,0.05433203,0.08031623
145,4,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\I_test.jpg,I,[4],י,,4,I,0.0066886367,0.00016119213,0.024805956,0.00490348,0.7883083,0.0006963334,0.00044089148,0.00073914125,0.024317287,0.058064047,0.0016046335,0.0021101243,0.087160006
146,253,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N15.jpeg,N,[7],נ,1.0,6,M,0.050443143,1.0437691e-05,0.034510855,0.0019766036,0.14056282,0.00010345848,0.4532466,0.04296167,9.508817e-05,0.1150711,0.1435107,0.013934331,0.0035730877
147,173,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I3.jpg,I,[4],י,1.0,11,W,0.2056177,0.00023076616,0.014093339,0.04798849,0.10789131,0.00096826936,0.035730623,0.010111663,0.0034386483,0.0025071695,0.0334752,0.53679466,0.0011521304
148,108,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D2.jpeg,D,[2],ו,1.0,4,I,0.048533626,0.0009455245,0.008427641,0.007537379,0.37753952,0.0024826939,0.09677646,0.088974185,0.0030296196,0.34586832,0.009719678,0.0020120947,0.0081532635
149,336,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T11.jpg,T,[10],ת,1.0,10,T,0.07944192,0.0003791629,0.017397698,0.013896875,0.24116883,0.0020461348,0.21885018,0.041369718,0.001487759,0.07490092,0.27905646,0.021777103,0.008227213
150,177,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I6.jpeg,I,[4],י,1.0,4,I,0.008511211,0.00020125216,0.015144555,0.043489438,0.48349327,0.0070976648,0.0136362165,0.07182247,0.0004107886,0.20056228,0.10712118,0.0058511277,0.042658556
151,299,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R5.jpg,R,[8],ר,1.0,4,I,0.032971397,0.003319356,0.19965816,0.014206505,0.47007534,0.1315354,0.017813515,0.04411998,0.04442824,0.009312127,0.023947105,0.006413759,0.0021991786
152,163,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I13.jpg,I,[4],י,1.0,4,I,0.016701445,0.00045955658,0.038886465,0.12625432,0.36292416,0.025807895,0.01085,0.01076445,0.004287235,0.20934775,0.10985033,0.029945476,0.05392091
153,209,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L6.jpeg,L,[5],ל,1.0,5,L,0.00085166766,0.0005312466,0.007295796,0.0052654645,0.02293239,0.9488757,0.0003337277,0.0011976891,0.0022864088,0.00080704864,0.0035175094,0.0031663068,0.0029388533
154,326,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S4.jpeg,S,[9],ס,1.0,7,N,0.05870833,0.0019067773,0.08627741,0.06414125,0.18236642,0.00035969153,0.06909682,0.30880532,0.0026345942,0.18852693,0.0073398906,0.018899525,0.010937041
155,252,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N14.jpeg,N,[7],נ,1.0,3,F,0.073036395,0.0004561707,0.027834192,0.37558666,0.29374105,9.896418e-05,0.008366992,0.0072786636,0.010910534,0.019079585,0.00447052,0.17017126,0.008969037
156,409,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z23.jpg,Z,[12],ז,1.0,7,N,0.0020079098,0.0022527138,0.15438236,0.0018790435,0.08811092,0.005365381,0.025645405,0.47925624,0.0040268092,0.09185973,0.025922347,0.0030745815,0.11621662
157,146,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F4.jpeg,F,[3],ט,1.0,5,L,0.0005327785,0.00021667912,0.036849152,0.014732308,0.38371634,0.47740406,0.00020450841,0.0018661156,0.010853199,0.0004257158,0.0012129631,0.06535566,0.006630457
158,273,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N9.jpg,N,[7],נ,1.0,4,I,0.02341163,0.00012833696,0.008183414,0.007011878,0.8349056,0.00037363774,0.019604145,0.019213544,0.003046412,0.040406484,0.033327673,0.005608197,0.0047790157
159,349,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T3.jpeg,T,[10],ת,1.0,6,M,0.014296212,0.00015345716,0.0039738654,0.027190423,0.072211854,0.0025208541,0.55296713,0.028902562,0.00022327437,0.0023516905,0.0535215,0.23886603,0.0028211758
160,25,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B18.jpeg,B,[0],ב,1.0,11,W,0.38366988,5.1991952e-05,0.003366233,0.044212867,0.0032726403,0.0001556701,0.007698205,0.0020732381,4.745031e-05,0.00085341156,0.010101568,0.5444378,5.8968562e-05
161,280,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R12.jpg,R,[8],ר,1.0,2,D,0.015890572,0.011202125,0.4433709,0.05973542,0.021386575,0.014550888,0.0027876678,0.049212404,0.047014087,0.0043742177,0.0019894121,0.32207975,0.0064059906
162,363,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W11.jpeg,W,[11],ש,1.0,11,W,0.19247021,0.00069921045,0.047606386,0.29808873,0.022153234,0.0015929635,0.048988994,0.0053124945,0.0013634216,0.000500483,0.0019284623,0.37895045,0.00034491112
163,40,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B30.jpg,B,[0],ב,1.0,11,W,0.0076277973,1.2339107e-05,0.009924131,0.012271525,0.3133569,0.036416832,0.00017912344,0.0016830326,0.0012394185,0.00017706986,0.00040758683,0.6155855,0.0011188044
164,68,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C29.jpg,C,[1],כ,1.0,1,C,0.008957946,0.7304701,0.120178685,0.0134899225,0.0030709128,0.03400914,0.004327599,0.07018258,0.0018754505,0.0024715785,0.000832735,0.00061037514,0.009522961
165,248,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N1.jpg,N,[7],נ,1.0,11,W,0.02645835,0.00075854425,0.029969672,0.1734241,0.054677516,0.010794156,0.082387336,0.04622672,1.4578645e-05,0.012118608,0.124600224,0.43677735,0.0017927792
166,216,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M1.jpeg,M,[6],מ,1.0,4,I,0.081606954,0.00041390906,0.020664703,0.10276914,0.32412755,0.0038026178,0.066096306,0.014294931,0.0009804461,0.048040677,0.12763014,0.18001014,0.029562466
167,201,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L21.jpg,L,[5],ל,1.0,5,L,0.01695053,0.00044359747,0.046989538,0.0028085408,0.31315872,0.45630226,0.029118113,0.016183212,0.00021665508,0.0049162535,0.030270793,0.07922068,0.003421097
168,132,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F13.jpg,F,[3],ט,1.0,4,I,0.08803682,0.0005038585,0.26360336,0.09882493,0.32534483,0.06246038,0.0024130065,0.0046369703,0.00259319,0.0051446985,0.026305092,0.10211047,0.018022455
169,5,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\L_test.jpg,L,[5],ל,,5,L,5.134706e-05,0.0009796277,0.0030169594,0.0005189854,0.0011828569,0.99200565,2.3766922e-06,1.2299165e-05,0.00014102751,1.259856e-06,0.0009510333,0.00043927968,0.0006973357
