,index,filename,label,class_encoding,hebrew,weights,prediction,predicted_letter,raw_pred_B,raw_pred_C,raw_pred_D,raw_pred_F,raw_pred_I,raw_pred_L,raw_pred_M,raw_pred_N,raw_pred_R,raw_pred_S,raw_pred_T,raw_pred_W,raw_pred_Z
83,109,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D2.jpg,D,[2],ו,1.0,2,D,0.00015482624,0.00019279611,0.7700964,0.13665357,0.07539189,0.0014979192,0.00031499585,0.0012568864,0.0028907808,0.0075362143,0.0007044378,0.0028614735,0.00044772692
84,176,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I5.jpeg,I,[4],י,1.0,4,I,0.049048565,8.349068e-05,0.0049611893,0.00093187153,0.45431733,0.01179655,0.1620208,0.00560823,9.448796e-05,0.0042359508,0.2934931,0.010147682,0.003260747
85,344,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T2.jpg,T,[10],ת,1.0,2,D,0.00060169597,0.0033685279,0.44621533,0.27189106,0.109456845,0.0023266748,0.0048176753,0.022413485,0.0010828389,0.07720282,0.046959106,0.0059529706,0.007711015
86,313,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S13.jpeg,S,[9],ס,1.0,4,I,0.00046281918,8.035995e-05,0.017506951,0.00019799647,0.8229019,0.00073093415,0.00018422012,0.002213519,0.00018484468,0.13073902,0.0010603357,2.347418e-05,0.02371367
87,89,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D1.jpeg,D,[2],ו,1.0,2,D,0.006710916,0.1650485,0.32826248,0.025632145,0.074419536,0.10734779,0.0016227568,0.0016992046,0.2704163,0.0018955264,0.002892663,0.010292121,0.0037600305
88,412,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z4.jpeg,Z,[12],ז,1.0,12,Z,0.008001168,0.013050571,0.10666525,0.004865349,0.13216288,0.24971525,0.010533624,0.0114760855,0.034056365,0.058121923,0.044612635,0.0036840918,0.32305476
89,403,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z19.jpg,Z,[12],ז,1.0,2,D,0.00071653863,0.0007652057,0.4548091,0.055422213,0.053913984,0.007264145,2.8070737e-05,0.0006720655,0.02346756,0.0009670409,0.0002126428,0.025717406,0.37604395
90,92,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D10.jpg,D,[2],ו,1.0,0,B,0.69758314,0.00027005587,0.04156573,0.010262773,0.052997887,0.0028022032,0.09833735,0.028942246,0.004665671,0.012494894,0.016098589,0.03113203,0.0028475504
91,232,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M22.jpg,M,[6],מ,1.0,6,M,0.11377376,0.0022003322,0.017695125,0.054231547,0.270738,0.00377326,0.31280398,0.050381128,0.0019075387,0.12049946,0.029308565,0.017822323,0.0048650424
92,214,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L9.jpeg,L,[5],ל,1.0,5,L,0.002788115,0.09988215,0.14779067,0.0171821,0.017767174,0.6792909,0.0003871326,0.003252492,0.020814462,0.00010704676,0.00021650619,0.0071282447,0.00339299
93,418,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z7.jpeg,Z,[12],ז,1.0,12,Z,0.00014954332,8.2543556e-05,0.43788952,0.0009664663,0.015783666,0.0007375516,0.00017392488,0.00047864683,0.0065039904,0.00028030394,5.585583e-06,0.008180054,0.5287682
94,6,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\M_test.jpg,M,[6],מ,,6,M,0.0015192189,1.2769683e-06,9.170257e-06,1.5427191e-05,2.3165076e-05,1.648212e-06,0.9640774,0.0328759,4.2786237e-06,0.0012510718,0.00021191534,8.834708e-06,6.9503545e-07
95,267,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N6.jpeg,N,[7],נ,1.0,7,N,0.015363323,0.0071540093,0.006111454,0.053206526,0.03701167,0.0013378918,0.3272229,0.34173307,0.00028976065,0.14292876,0.029846009,0.0014011514,0.03639345
96,199,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L2.jpg,L,[5],ל,1.0,5,L,0.0022781782,0.000976164,0.00489092,0.0014583908,0.005927539,0.9647432,0.005458706,0.0020641983,7.313414e-05,0.0008761326,0.007910289,0.002163125,0.0011800925
97,78,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C40.jpeg,C,[1],כ,1.0,1,C,0.003916806,0.7171781,0.13670927,0.017414296,0.0008596998,0.09008218,0.00043558967,0.00015797287,0.01995625,0.00018862609,0.00026890164,0.00023722,0.012595081
98,265,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N5.jpeg,N,[7],נ,1.0,4,I,0.0036487505,4.6387636e-06,0.0022307301,0.00063190784,0.4441209,0.00014890698,0.06845247,0.011822646,1.1398486e-05,0.1347238,0.315354,2.360119e-05,0.018826243
99,154,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F8.jpg,F,[3],ט,1.0,4,I,0.05512838,0.015222027,0.08320756,0.009996746,0.4849103,0.01403882,0.21288215,0.021233417,0.002251617,0.07228257,0.0027709256,0.0020984944,0.02397691
100,352,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T4.jpg,T,[10],ת,1.0,6,M,0.23583506,0.00015492213,0.018375961,0.008212508,0.012060441,8.584218e-05,0.6399449,0.0029418573,0.00034905432,0.0021621615,0.034943614,0.043820083,0.0011136058
101,272,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N9.jpeg,N,[7],נ,1.0,10,T,0.29916674,0.004661168,0.07875392,0.0777764,0.10376774,0.005739777,0.015570359,0.017376544,0.00020064408,0.009465147,0.3444265,0.032852337,0.010242738
102,186,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L11.jpeg,L,[5],ל,1.0,5,L,0.08113262,0.006527622,0.2908055,0.048920255,0.081646666,0.38080552,0.045456734,0.0037026242,0.00032731387,0.0015639588,0.007227935,0.008010076,0.04387325
103,384,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W4.jpg,W,[11],ש,1.0,11,W,0.06551637,0.000313869,0.10582433,0.030154692,0.004908237,0.00085484225,0.008394389,0.00015533161,0.0003291357,4.5302433e-05,0.0004920061,0.7830083,3.2513183e-06
104,263,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N4.jpeg,N,[7],נ,1.0,10,T,0.10353508,0.00055313,0.010689897,0.019669944,0.1083634,0.05130575,0.24372111,0.002283049,0.00015930447,0.024292042,0.255282,0.17978509,0.00036018883
105,116,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D26.jpg,D,[2],ו,1.0,4,I,0.0055414354,0.0009870244,0.30103448,0.061510924,0.39650264,0.00035203694,0.0020029393,0.00097399735,0.003941277,0.0030023183,0.001776333,0.2214633,0.0009112179
106,362,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W10.jpeg,W,[11],ש,1.0,0,B,0.4367956,0.0046972665,0.23535174,0.034424376,0.029221632,0.026459781,0.006376632,0.0015571425,0.0011348121,0.008289711,0.0106696645,0.19835779,0.0066638826
107,389,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W7.jpg,W,[11],ש,1.0,6,M,0.14104639,4.1529216e-05,0.014197094,0.0009849705,0.010900426,5.9157464e-05,0.7903305,0.004738129,0.0008053294,0.0055154185,0.0032105697,0.028137103,3.330792e-05
108,359,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T8.jpg,T,[10],ת,1.0,6,M,0.05655197,0.000343163,0.10699892,0.021014586,0.13794883,0.00014755063,0.3250287,0.0027328804,1.701787e-05,0.0016844328,0.035801254,0.31107512,0.0006555717
109,286,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R18.jpg,R,[8],ר,1.0,4,I,0.03735725,0.005095855,0.12581675,0.006159605,0.34507337,0.00076346094,0.04202701,0.12752958,0.0030305614,0.18979858,0.0042217667,0.021074507,0.0920518
110,233,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M23.jpg,M,[6],מ,1.0,6,M,0.0067725866,8.403245e-06,0.0027545195,0.0025683714,0.018138513,2.7431772e-06,0.91788167,0.015476755,8.241498e-06,0.027785596,0.005800405,0.0027093848,9.269343e-05
111,240,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M5.jpeg,M,[6],מ,1.0,0,B,0.527516,9.514109e-06,0.0010611479,0.039836753,0.011664259,0.014433194,0.17714672,0.00032093967,0.00067065196,0.0034835832,0.21227667,0.009128038,0.0024525889
112,98,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D14.jpeg,D,[2],ו,1.0,6,M,0.005606714,0.00010713978,0.037186027,0.0035116165,0.16735916,0.0034886198,0.71635544,0.018412614,0.0021225566,0.0058248467,0.018585702,0.016952962,0.004486661
113,229,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M2.jpg,M,[6],מ,1.0,10,T,0.0018167184,8.796863e-06,0.0005517651,0.0009910928,0.0025599052,0.0028656416,0.031052865,0.0013260023,2.0751404e-06,0.00049979746,0.9574078,0.0006295634,0.00028807175
114,394,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z10.jpg,Z,[12],ז,1.0,4,I,4.0528084e-05,0.0001486217,0.003106888,6.2184765e-05,0.46669036,4.6417686e-06,0.0014898648,0.0035031044,0.00031969885,0.18248531,0.0004530681,1.5773247e-05,0.34168
115,355,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T6.jpeg,T,[10],ת,1.0,4,I,0.0056441356,0.000104527855,0.010203682,0.0043754964,0.42363858,0.060033847,0.070682906,0.0059041698,0.00063306256,0.03652664,0.29940262,0.005963855,0.07688654
116,218,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M10.jpeg,M,[6],מ,1.0,0,B,0.34340617,0.020098016,0.30020243,0.077788405,0.05965444,0.016794343,0.08615658,0.007846003,0.0046839123,0.008888442,0.025664339,0.01922763,0.029589277
117,129,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F10.jpg,F,[3],ט,1.0,5,L,0.0024635366,0.0073911995,0.020481259,0.09093853,0.20530733,0.5385695,0.00030075168,0.0030472188,0.009826172,0.00035987093,0.0019630352,0.10918154,0.010170005
118,101,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D16.jpeg,D,[2],ו,1.0,4,I,0.03388666,0.0021891803,0.1293643,0.0034500738,0.4636529,0.1960963,0.0059690773,0.0037695074,0.047011007,0.08737561,0.0044417344,0.005977221,0.016816413
119,342,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T17.jpg,T,[10],ת,1.0,9,S,0.00042648485,2.1582995e-05,0.003937301,0.0017501077,0.09730499,0.0003661878,0.0049106395,0.020934483,5.0549985e-05,0.84081554,0.01281414,0.0001518331,0.016516238
120,140,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F20.jpg,F,[3],ט,1.0,4,I,0.00047222403,0.00013215846,0.0020572178,0.005883066,0.8422154,0.118125394,0.00089877006,0.008212616,0.0012859383,0.00092241634,0.0028548392,0.0113945445,0.005545374
121,206,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L4.jpg,L,[5],ל,1.0,6,M,0.030772196,0.07560268,0.017869275,0.15715043,0.05729391,0.09982305,0.26443517,0.18212345,6.873122e-05,0.024504779,0.026012557,0.050786912,0.013556791
122,53,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C10.jpg,C,[1],כ,1.0,1,C,0.003572696,0.7687902,0.14881915,0.009049953,0.0060745557,0.024748148,0.0020763532,0.0005419022,0.00982409,5.426195e-05,2.2729335e-05,0.013961342,0.012464703
123,213,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L8.jpg,L,[5],ל,1.0,5,L,0.0017161736,0.020782195,0.03304306,0.033149183,0.25810438,0.35027257,0.009973074,0.056278247,0.011158709,0.017721426,0.016256446,0.1686907,0.022853857
124,124,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D8.jpeg,D,[2],ו,1.0,4,I,0.0034025032,0.00072450656,0.30545396,0.081034675,0.40979955,0.006773422,0.011705652,0.07317918,0.04748078,0.006847232,0.0043550725,0.040170986,0.009072528
125,196,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L18.jpg,L,[5],ל,1.0,5,L,0.03350091,0.001374497,0.047268532,0.33407113,0.055945836,0.35547647,0.057251867,0.013165581,0.005092327,0.016747963,0.021463158,0.048257213,0.01038441
126,71,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C31.jpeg,C,[1],כ,1.0,1,C,0.0007976822,0.7823496,0.009326487,0.002516227,0.0006440654,0.19209272,0.0010405666,0.0056917276,0.00052697636,0.00017977717,0.0008327701,0.0026303087,0.0013712283
127,374,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W2.jpeg,W,[11],ש,1.0,11,W,0.0024121373,0.00045429452,0.03883257,0.0016499733,0.0067728655,0.0029460923,0.003422504,0.00090613804,0.0005291635,1.4694907e-05,0.0001159266,0.9418702,7.338469e-05
128,357,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T7.jpg,T,[10],ת,1.0,6,M,0.011885954,5.7305137e-05,0.016362285,0.0019306641,0.0726495,0.00010334794,0.7022324,0.008060861,1.986526e-05,0.0040320274,0.13128233,0.05101296,0.0003703772
129,110,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D20.jpg,D,[2],ו,1.0,4,I,0.0076822666,0.0036300584,0.22687592,0.02904155,0.4043888,0.0074075446,0.0011190088,0.016691143,0.05536694,0.030932076,0.014261344,0.18046738,0.022135971
130,305,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R8.jpg,R,[8],ר,1.0,3,F,0.099472746,0.022077225,0.27871412,0.29655993,0.07666252,0.0035713087,0.020039115,0.06385537,0.033383783,0.007384333,0.0003619664,0.094610855,0.0033067043
131,382,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W3.jpg,W,[11],ש,1.0,11,W,0.06073838,0.0055130357,0.16956905,0.06378229,0.027542636,0.0012952379,0.005385263,0.00094296096,0.010646024,0.00029727837,0.0008943025,0.6533205,7.296995e-05
132,182,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I9.jpg,I,[4],י,1.0,4,I,0.00063098193,2.7948148e-05,0.01341533,0.00050389976,0.9465312,0.00044311307,0.00031953806,0.0018297051,0.0035638327,0.018487763,0.007584955,0.0021137383,0.0045479247
133,189,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L13.jpeg,L,[5],ל,1.0,3,F,0.07457983,0.0022062087,0.15172203,0.2668057,0.048353165,0.13633673,0.023718424,0.0072695306,0.0003758733,0.0029284938,0.017811472,0.25986245,0.008030084
134,58,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C16.jpg,C,[1],כ,1.0,1,C,0.00011530702,0.8069082,0.026682438,0.04523984,0.013522296,0.0027913405,7.101164e-05,0.0009906751,0.006291463,0.0025578458,0.001716279,0.00014528877,0.092967965
135,340,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T15.jpg,T,[10],ת,1.0,6,M,0.011241882,1.1335439e-05,0.002172995,0.0018801264,0.081047684,0.00054551766,0.57428706,0.06251801,6.513516e-05,0.19062023,0.072862625,0.0016194052,0.0011279323
136,377,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W21.jpg,W,[11],ש,1.0,4,I,0.091689564,0.0050876234,0.2808287,0.07830868,0.42088658,0.0017530335,0.0048243566,0.0041833567,0.0022718837,0.0034224559,0.00027902052,0.10484544,0.0016192999
137,111,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D21.jpg,D,[2],ו,1.0,2,D,0.017438289,0.0013583602,0.34838715,0.059290778,0.19746473,0.0026479843,0.0025764662,0.023967326,0.12781982,0.043199167,0.024167547,0.13677724,0.014905141
138,345,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T20.jpg,T,[10],ת,1.0,10,T,0.006608712,5.288209e-06,0.09136382,0.05120916,0.15392184,0.0019153513,0.008017778,0.0077870884,0.00014098658,0.043507718,0.47451538,0.0061241314,0.1548828
139,131,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F12.jpg,F,[3],ט,1.0,5,L,0.03217844,0.0004809543,0.032733988,0.14418277,0.088264205,0.3888086,0.005509219,0.00258968,0.0012608191,0.0009792201,0.023297032,0.27844432,0.0012707387
140,195,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L17.jpg,L,[5],ל,1.0,3,F,0.021113114,0.012190372,0.032298323,0.53884315,0.04680449,0.06290023,0.045307696,0.017510366,0.0029566684,0.08333442,0.068856396,0.028844992,0.03903984
141,328,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S5.jpeg,S,[9],ס,1.0,4,I,0.06633193,0.000110790425,0.00534849,0.0563605,0.5845756,0.014913549,0.024265727,0.00486308,0.0012210582,0.05335436,0.15344326,0.031239001,0.003972626
142,188,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L12.jpg,L,[5],ל,1.0,5,L,1.0247553e-05,0.004599942,0.00034275316,0.00035312038,0.03970162,0.9537466,5.8274536e-06,7.6781114e-05,1.4804302e-05,0.00048237902,9.8756405e-05,8.60438e-06,0.0005584782
143,235,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M25.jpg,M,[6],מ,1.0,6,M,0.00014159558,9.916303e-07,0.00012961253,1.6116768e-05,0.0001284999,7.044222e-07,0.99432075,0.0006987935,4.3164405e-07,0.0008427998,0.003581195,0.00013260536,5.934752e-06
144,416,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z6.jpeg,Z,[12],ז,1.0,12,Z,0.0192837,0.009118066,0.16006757,0.015526048,0.19342922,0.023174902,0.025247322,0.06793647,0.020965775,0.014224616,0.00094051403,0.028697219,0.4213886
145,4,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\I_test.jpg,I,[4],י,,4,I,6.196161e-05,2.5752259e-05,0.0024472675,0.0008343697,0.7862941,2.4677789e-05,1.1950482e-05,0.00015543861,0.0028602001,0.04230671,5.8526497e-05,0.00010575426,0.1648133
146,253,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N15.jpeg,N,[7],נ,1.0,6,M,0.004158121,1.8432678e-07,0.00062681595,0.00016665574,0.0033744234,1.2825943e-06,0.93920153,0.0024237968,3.0566608e-07,0.008611432,0.040910855,0.00025396122,0.00027074743
147,173,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I3.jpg,I,[4],י,1.0,11,W,0.22911666,0.00046747664,0.163812,0.11783168,0.11362137,0.00033508107,0.12862743,0.003531338,0.0014121074,0.0041399985,0.0054608434,0.2305464,0.0010975732
148,108,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D2.jpeg,D,[2],ו,1.0,9,S,0.0051307166,0.00024980397,0.0018715868,0.001845496,0.21957237,0.0010705324,0.26795173,0.025483686,0.00041426733,0.45766073,0.014526312,0.0015036968,0.0027190102
149,336,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T11.jpg,T,[10],ת,1.0,10,T,0.016640397,0.0001458416,0.01934378,0.0024833074,0.29990643,0.0005310198,0.13629247,0.005136019,0.00015533213,0.18055274,0.33151793,0.0024543162,0.0048404373
150,177,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I6.jpeg,I,[4],י,1.0,9,S,0.00041959836,9.764182e-05,0.014739603,0.0005795725,0.29258752,0.0019420285,0.11344488,0.025403624,0.00012541188,0.4082275,0.12617512,0.0009326924,0.015324734
151,299,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R5.jpg,R,[8],ר,1.0,4,I,0.0065687485,0.0013211524,0.015573266,0.016587766,0.7591174,0.09037335,0.013880874,0.008526615,0.011602129,0.03743653,0.020682324,0.015628811,0.0027010497
152,163,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I13.jpg,I,[4],י,1.0,4,I,0.0063885287,0.0003872269,0.019920444,0.019567236,0.760486,0.008290827,0.004344135,0.008395644,0.0007964904,0.09598807,0.036084123,0.0032692843,0.03608194
153,209,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L6.jpeg,L,[5],ל,1.0,5,L,0.0006778428,0.0015627502,0.0066231834,0.008556409,0.013662624,0.9611958,0.0003860689,0.00089741923,0.0002829803,0.00021463331,0.0031115802,0.001208613,0.0016200624
154,326,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S4.jpeg,S,[9],ס,1.0,4,I,0.011873098,0.0019328245,0.03851359,0.02033414,0.6373162,0.0001636516,0.029204492,0.0504383,0.0012282084,0.19469371,0.0034366255,0.0028243363,0.008040777
155,252,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N14.jpeg,N,[7],נ,1.0,3,F,0.022179183,0.00012355318,0.016371017,0.8143021,0.087292634,9.204833e-06,0.0078003127,0.0046647564,0.001267053,0.0033727475,0.0006834427,0.04041733,0.0015166245
156,409,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z23.jpg,Z,[12],ז,1.0,7,N,0.000589207,0.013821972,0.034849603,0.00039665357,0.061292175,0.0017506401,0.10623736,0.32875946,0.005960384,0.115099125,0.015915949,0.003321181,0.31200632
157,146,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F4.jpeg,F,[3],ט,1.0,5,L,0.00081723195,0.00033028354,0.008881297,0.049174722,0.36458495,0.5174502,0.0014915931,0.0051243063,0.0038987566,0.0001617048,0.0004402212,0.040638078,0.0070066676
158,273,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N9.jpg,N,[7],נ,1.0,4,I,0.015592882,1.5303081e-05,0.0068116975,0.0016877163,0.85777587,0.000525959,0.012243816,0.0041889944,0.00069186825,0.06485197,0.02967083,0.0029515657,0.0029915555
159,349,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T3.jpeg,T,[10],ת,1.0,6,M,0.0058539147,4.170717e-05,0.0016731034,0.01133319,0.010569715,0.0013226623,0.58230907,0.00095909106,6.558965e-06,0.00023049038,0.008489656,0.37719074,2.011458e-05
160,25,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B18.jpeg,B,[0],ב,1.0,0,B,0.89083403,4.235821e-06,0.00027483667,0.008250194,0.0007633915,1.525444e-06,0.011773024,4.8000453e-05,4.6204133e-07,3.1909214e-05,0.00035090483,0.08766638,1.1599556e-06
161,280,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R12.jpg,R,[8],ר,1.0,2,D,0.007326211,0.027110806,0.3598775,0.104524024,0.17106184,0.00076402415,0.0009139559,0.08335568,0.034803044,0.030250244,0.0005005731,0.17593549,0.00357658
162,363,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W11.jpeg,W,[11],ש,1.0,6,M,0.21148966,0.00019287044,0.01772944,0.05728832,0.007226075,0.00047195068,0.47664317,0.0011855147,0.0006625273,0.0002560968,0.00545581,0.22136888,2.9719382e-05
163,40,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B30.jpg,B,[0],ב,1.0,11,W,0.019334668,2.7633052e-05,0.0062960987,0.061218437,0.1248222,0.026385607,0.0014593404,0.0017927485,0.001734889,0.0012418076,0.0009311568,0.7517621,0.0029933685
164,68,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C29.jpg,C,[1],כ,1.0,1,C,0.0006799376,0.72826654,0.044437043,0.045938052,0.024594072,0.026679076,0.010352382,0.10531819,0.00125585,0.007136219,0.0015852223,8.143498e-05,0.0036760357
165,248,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N1.jpg,N,[7],נ,1.0,10,T,0.013796642,0.00024977396,0.0022721023,0.036017302,0.0021690242,0.005756947,0.17667177,0.0036500131,4.22799e-06,0.00033795307,0.74729955,0.011634517,0.00014018777
166,216,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M1.jpeg,M,[6],מ,1.0,6,M,0.076159,0.00037462253,0.038961474,0.028640477,0.047944367,0.002450463,0.64066625,0.005835166,0.00018781265,0.010025481,0.07615219,0.07188363,0.00071906747
